text,label
at koge — » hvad er det for et svinebæst som har lagt i ovnen hva « — begyndte adjunkt aalbom saasnart han kom i klassen der var slet ikke varmt længer men han havde talt med rektor » det er vel du — kruse dit tykke æsel —hva — puh hvor begynder,0
de fyldte sporvogne gled klingrende forbi svingede og var hende ude af synskredsen,1
naade slog utaalmodig ud med haanden men endnu skingrede trompeter og pauker og kirkeklokkerne lød med dumpe højtidelige slag de der stod nærmest formente at tronfølgeren vilde tale men høre noget kunde man ikke men nu lod herolderne blæse til lyd og opfordrede mængden til at give plads trængslen voxede,1
„ og nu moder nu ville vi ikke dvæle mere ved tanken om had og forfølgelser men kun leve for hinanden i denne kostbare tid “,0
hentørres nu er gengældelsens time kommen og er jeg end en svag og fattig kvinde er jeg dog af skæbnen udset til at kunne træde dem og deres slægt i støvet de har nu hørt at der mellem os ikke er tale om nogen forsoning og at jeg hverken lader,0
ned til skibene kunde man skimte gjennem mørket at den hang i riggen som guirlander mellem masterne i den mørkegraa disige luft fik gasflammerne i lygterne en skidden brandgul glans mens skibslanternerne lyste med et grumsetrødt skin af og til skar den knaldende lyd fra skibsklokkerne med et brutalt gnelder,1
„ protegerer os hvem mener de med os “ spurgte agathe særdeles spansk saaledes som unge piger have for vane naar der er noget de ville lade som de ikke forstaa,0
„ udstød blot et skrig og det vil blive den sidste lyd i giver fra eder i denne verden “ raabte en stemme „ hvor er han “,0
„ har du været her længe “ spurgte maxmann,0
— det er ikke faa mærkeligt,0
færdsel i gaderne med mennesker og vogne idet han heftigt gned sine øine så han overfor i toldinspektørens vindue noget hvidt bevæge sig frem og tilbage lian fandt først på at antage det for et spøgelse men forkastede straks sin overtro i det samme hørte han en klaskende lyd i,1
— naa ja fra tora fangel,0
er sandt “,0
» hvad for noget—er det virkelig sandt « raabte obersten overrasket » saa ønsker jeg dem hjærteligt til lykke kjære ven jeg kan ikke sige dem hvor glad jeg er over deres uventede held «,0
kunde knytte sig,0
— — ja ja — leje siger de — for én gangs skyld «,0
„ men hvorhen skulle vi da gaa “,0
og hundrede travle damppiber og titusinders ilsomme fodtrin meldte den var vaagnet storstaden københavn,1
„ hvis ei i harer herrens ord jer ikke vil omvende jer borg skal synke ned i jord med rædse l alt skal ende “,0
— hvorfor ikke ligesaa godt den vei som en anden iwan tænkte som saa,0
— og opdrage ham,0
— nei svarede den anden vel er jeg en ærlig sømand der ikke er bange for en storm men at gaa ud med den seiler det faaer du mig ikke til det er en ægte ligkiste,0
godt at vejen til mandens hjerte gaar gennem hans mave «,0
han fløi som en pil henimod døren og forsøgte at rive tomahawken ud men ned holdt bladet imellem sine to fingre og det saa fast som i en skruestik,0
formanden i bestyrelsen for husflidsforeningen amtsraadsmedlem gaardejer kristian thomsen fra gundested besteg en med grønt og flag smykket talerstol der var rejst i den ene ende af udstillingslokalet og slog til lyd med haanden almindelig spænding navnlig blandt de udstillende husflidsdyrkere og disses venner og slægtninge lydløs tavshed — man,1
» den om aladdin — hvad esther den om aladdin «,0
— grev texas udbrød hun,0
uden for krodøren paa den lange bænk holdt fru berg else og gamle niels aftenpassiar,0
„ du har maaske ret per jeg er ikke bange for de skjelmer men for din skyld vil jeg følge dit raad men saa husker du hvad jeg har sagt “ dermed gik hr timme hastigt bort medens han dog holdt udkig til alle sider per fortsatte sit afbrudte arbeide,0
nej de vidste det ikke og de maatte heller aldrig faa det at vide — men alligevel — der var noget iaften hun ikke var tilfreds med og maaske det var derfor hun ikke kunde faa sove hun kastede sig frem og tilbage i sin seng lyttede efter hver lyd,0
noget ubehageligt plagede ham strax før han vaagnede det var steffensen men han skjød ham tilside ringede og spurgte pigen hvorledes det stod til derinde,0
saa ser han ud over haven og siger helt vemodig og jeg som havde drømt om at dette skulde være som en fredet plet hvor fabrikkens larm ikke naaede hen,1
alligevel kunde man ikke undgaa at føle sig imponeret naar man fra en lun bolig traadte ud idet fri og overgangen fra de varme festligt oplyste lokaler hvor folk trængtes og latter og højrøstet tale fyldte luften til den kolde gade der idet blege hvide lys laa saa livløs uden støj og uden færdsel virkede paa de to unge mennesker paa samme yis som overgangen naar man en solhed lysmættet sommerdag fra livet og larmen paa hovedstadens gader træder ind iden kjølige hvælvede kirkes halvdunkle rum man behøver ikke at være orthodox religiøs for uvilkaarligt at træde mindre fast og selvsikker i jorden og sænke sin tale til dæmpet hvisken,1
ufravendt stirrede de dybe øjne paa ham medens hun lyttede efter det tunge aandedræt armbaandet om det fine haandled klirrede naar hun flyttede armen kjolen raslede naar hun gjorde en bevægelse ellers ikke en lyd — — værtinden som begyndte at forstaa hvem hun var græd af rørelse men margrete,1
» gaa — gaa — kjære mordtmann — og kom igjen om nogle dage— om et par dage vi maa begge tænke og overveie lad os ikke i øieblikkets rus føre uslukkelig sorg over os selv og andre lyd mig de ved jeg har ret «,0
naturligvis hviskede hun og tog ham i haanden her skilles vi det kan du jo forstaa ikkesandt,0
de kom atter ind i de befærdede gader og gik den øvrige del af tilbagevejen tavse ved hinandens side det var som allerede bemærket efter denne tur at grossereren traf karen paa trappen og blev opmærksom paa hendes nedslagne og forgrædte udseende xv,0
saaledes gik han forbi nr 137 og nærmede sig derfra til drosken der bestandig holdt paa vejen en snorkende lyd underrettede ham allerede i frastand om at kusken sov,1
„ der er dem der synes at være bestemte til at bæræ og sone ikke blot deres egen ja ikke saameget deres egen som andres brøde “,0
« men dine klæder »,0
kastede baaden om paa siden som om den aldrig skulde rejse sig mere og med det samme laa den lange rækel i læsiden med armene overbord i vand til skuldrene mens vandet strømmede ind over ham og gjorde ham vaad som en druknet mus,0
tværs over ægteparret der samtidig udstødte et højt skrig,0
kunne magte alting med sin logik og at han kan blive salig ved den paa sin faon som han siger men jeg føler at der er meget andet i verden mellem himmel og jord og det jeg trænger til er at faa fat paa livet jeg kan ikke lade mig,0
moderen kom op og kyssede ham han lod som han sov hun kyssede ham paa panden og paa den højre kind og lagde tæpperne rigtigt om ham og hviskede saa min dreng min dreng han blev ved at høre de to ord hørte dem i halvsøvne med lyd som af,1
— ja vær nu ikke for hausgesnausen,1
iden stille nat lyd der i farmen en hamren og banken som i en fabrik,1
han sad lidt og saa paa hende men da hun ikke sagde noget rejste han sig og lukkede døren op til sovekammeret for at give sofie en ordre,0
alfred var endnu oppe med solen,0
» undskyld onkel hvis i har ventet — jeg var i vejle «,0
faldbyder helte som falder fra femte etage,1
hovslag i asfalt der klinger som logulv for plejle…,1
den eneste støj der hørtes var den som vanddraaberne foraarsagede naar de faldt ned fra loftet pludselig lød et dybt suk igjennem hvælvingen,0
mordnat joe debbs og løver og cirkusmenage,1
men der laa i deres træk noget strængt og alvorligt deres holdning var bydende i den tavshed som de iagttog var der noget ildevarslende,1
„ jeg har aldrig senere hørt tale derom “,0
« idet samme hørte han i nattens stilhed oppe fra vesterbrogade en sporvogns klemten,1
der kan altsaa ikke være noget til hinder for sagen,0
det steg stedse den samme susende lyd vedblev lindau stirrede frem for sig i det tætte mørke ligesom en fortvivlet der ser efter en lysende stjerne pludseligt udstødte han et dæmpet skrig,0
drengen voxede og blev til bare fedt anders var ellevild af glæde ofte naar den lille laa i sin sødeste søvn kom anders hjem og begyndte at rode op i vuggepuderne » pædermand her er fa ’ er « saa kom lise farende,0
lyden af den rullende vogn var nu kommen betydelig nærmere,1
for mulig begaaede dumheder og fejltrin den klang i hans øren denne kendte lyd af dæmpet fortrolig samtale som han mindedes saa vel fra drenge og ynglingeaarene — denne summende lyd med dens „ synes du ikke “ og „ tænker du ikke “ der hviskede under hans gavlværelses gulv som „ manglede indskud “ „ stemmen,1
udeltagende vidne ovenfor hulen ingen lyd ingen bevægelse forraadte den glæde han følte da han saae tinguka kæmpe og blive dræbt endnu længe efter at alt var tilende vedblev han at stirre ned i gruben ralf laa bevidstløs henstrakt paa jorden med hovedet i arons skød blodtabet og det bestige,1
„ han behøver ikke at lære af andre men nu ikke et ord mere jeg er ikke af den slags folk der lade mig røre “,0
— nei var det blot ikke andet,0
vilde ikke med,0
thi udenfor døren hørtes der i dette øjeblik en stærk larm,1
— hører i ikke min gode ridder gjentog han jeg siger af i fik ikke stor glæde af eders gode villie bryd eder ikke derom — jeg skulde døg troe vi vare karle for af klare os selv uden den slolte ridder paa hald men saameget veed jeg af,0
» god morgen hr ritmester god — morgen — altid tjenstivrig om søndagen som om hverdagene — min merkurius har travet som en ren sylfide i dag forsikkrer jeg dem «,0
og udenfor jernbanens territorium ved de smaa alleer og farimagsvejen hvis melfine støv skinnede saa hvidt i solen at det skar i øjnene at se derpaa blandede utallige klemtende sporvognsklokker og skingrende mælkevognsklokker deres forskjelligt tonende røster og ringede paa det muntreste dagen ind — ja morgenro var der sandt at sige ikke meget af paa dette sted,1
balter gjorde mine til paany at tage ordet men larmen var saa stærk at man ikke kunde høre en lyd „ ring med klokken dirigent “ raabte endelig e «,0
at jeg maatte skynde mig ned igjennem trappen foran ham nede i kahytten tog han i hast nogle papirer og penge han vendte sig netop for at gaa da han fik øje paa sølvuret som hang paa væggen paa den anden side af bordet han gik hen og tog det,0
derpaa lagde hun sin arm om annas liv førte hende hen til den nærmeste løibænk og sagde,0
» nej min herre « svarede ulfeldt » jeg er ikke nogen lykkejæger jeg tænker at lykken følger mig fordi jeg tror fast paa den «,0
» jeg har saamæn bodd her halvanden maaned allerede «,0
intet sket intet,0
i stensgulv eller en spyflue med sin svirrende lyd kløvede den tykke mugne luft hun havde vel siddet en ti minuter da det begyndte at pusle henne ved døren,1
sangen døde hen der var stille ingen lyd ingen vind over de blottede hoveder tungt faldt sandet fra gamle lindes rystende hænder,1
straks indenfor puerta del mar1 paa plaza isabella2 var der tæt med mennesker som raabte og skreg hverandre over hist lod en hververfændrik trommen røre og hans stemme lød,0
— ikke det,0
julius maatte smile ad denne aabenhjertige tilstaaelse og balle fortsatte „ naa ja jeg kan for resten godt føle med de folk for jeg har jo selv været med paa det samme,0
sværmen smilte og hilste langsomt drev man bag hinanden hornblæserdrengenes muntre signaler lød ned fra volden over bredden og vandet,1
da mærkede han en let støj,1
pludselig lød en piben og i den næsten stivnede gruppe kom der atter liv,0
mellem hendes kammer og salen var der en dør,0
den ene var omtrent af samme alder som thorning han havde et smukt og mandigt udtryk og lod i dette øieblik til at være særdeles bevæget „ hvad fattes dem frank “ spurgte thorning,0
moe mat tilbage paa puden tungt langsomt,0
hvad jeg saae mo ’ r sad i sofaen hendes ene arm laa om henriks hals hendes hoved hvilede paa hans skulder og en stærk hulken trængte sig frem da hun hørte jeg kom hævede hun hovedet og vendte et taarevædet ansigt imod mig,0
„ gud hvor de er majede ud “ bemærkede malle harmfuldt fnysende „ sikke dragter baade damerne og herrerne har jeg veed ikke hvad de ligner “,0
at kjøbe arbeidere for laveste markedspris og slippe dem uden underhold naar du har gjort dem ubrugelige til alt andet det er forfærdeligt ukristeligt umenneskeligt «,0
hun stod der og hørte disse ord som en fjærn lyd i det første øjeblik havde hun en uklar følelse af glæde hun var fri hun kunde skilles fra alt dette som havde været hende saa saare imod i lang tid hun kunde være pige igen hanka lange tænk ligefrem,0
